TIME     | VALID | REASON      | COD | RESPONSE DATA                     | REQUEST
17:42:10 | False | status-code | 404 | < DATA>                           | https://api.gbif.org/v1/species/match/taxonKey?q=cat&rank=species 
17:42:10 | False | status-code | 404 | < DATA>                           | https://api.gbif.org/v1/species/match/speciesKey?q=cat&rank=species 
17:42:11 | False | status-code | 404 | < DATA>                           | https://api.gbif.org/v1/species/match/name?q=cat&rank=species 
17:42:11 | False | status-code | 404 | < DATA>                           | https://api.gbif.org/v1/species/match/publisherKey?q=cat&rank=species 
17:42:12 | False | status-code | 404 | < DATA>                           | https://api.gbif.org/v1/species/match/scientificName?q=Panthera%20leo&q=cat&rank=species 
17:42:13 | False | status-code | 404 | < DATA>                           | https://api.gbif.org/v1/species/match/vernacularName?name=dog&q=cat&rank=species 
17:42:13 | False | status-code | 404 | < DATA>                           | https://api.gbif.org/v1/species/match/family?name=Bovidae&q=cat&rank=species 
17:42:14 | False | status-code | 404 | < DATA>                           | https://api.gbif.org/v1/species/match/81?q=cat&rank=species 
17:42:15 | True  | valid-req   | 200 | {"offset":0,"limit":10,"endOfR... | https://api.gbif.org/v1/species?q=cat&limit=10 
17:42:16 | True  | valid-req   | 200 | {"offset":0,"limit":20,"endOfR... | https://api.gbif.org/v1/species/search?q=cat&strict=false 
17:42:16 | True  | valid-req   | 200 | [{"key":2705314,"nameKey":2083... | https://api.gbif.org/v1/species/suggest?q=cat&strict=false 
17:42:17 | False | status-code | 400 | For input string: "tree"          | https://api.gbif.org/v1/species/tree?q=cat&strict=false 
17:42:18 | True  | valid-req   | 204 | < DATA>                           | https://api.gbif.org/v1/species/lookup?q=cat&strict=false 
17:42:18 | True  | valid-req   | 200 | {"confidence":100,"note":"No n... | https://api.gbif.org/v1/species/match?q=cat&strict=false 
17:42:19 | False | status-code | 400 | For input string: "name"          | https://api.gbif.org/v1/species/name?q=cat&strict=false 
17:42:20 | False | status-code | 400 | For input string: "parent"        | https://api.gbif.org/v1/species/parent?q=cat&strict=false 
17:42:20 | False | status-code | 400 | For input string: "children"      | https://api.gbif.org/v1/species/children?q=cat&strict=false 
17:42:21 | False | status-code | 400 | For input string: "usage"         | https://api.gbif.org/v1/species/usage?q=cat&strict=false 
17:42:22 | False | status-code | 400 | For input string: "vernacularN... | https://api.gbif.org/v1/species/vernacularName?q=cat&strict=false 
